,propertyName,beds,baths,rent,sqft,availability,deposit,unit,leaseLength,name,new,applyNow
4715,Metro on First,Studio,1 Bath,Call for Rent,485 Sq Ft,Not Available,,,,A,,
4716,Metro on First,Studio,1 Bath,Call for Rent,585 Sq Ft,Not Available,,,,TH1,,
4717,Metro on First,Studio,1 Bath,Call for Rent,485 Sq Ft,Not Available,,,,A4B,,
4718,Metro on First,Studio,1 Bath,Call for Rent,475 Sq Ft,Not Available,,,,A2,,
4719,Metro on First,Studio,1 Bath,Call for Rent,390 Sq Ft,Not Available,,,,A8,,
4720,Metro on First,1 Bed,1 Bath,Call for Rent,620 Sq Ft,Not Available,,,,B1,,
4721,Metro on First,1 Bed,1 Bath,Call for Rent,730 Sq Ft,Not Available,,,,L1B,,
4722,Metro on First,1 Bed,1 Bath,Call for Rent,825 Sq Ft,Not Available,,,,B6,,
4723,Metro on First,1 Bed,1 Bath,Call for Rent,500 Sq Ft,Not Available,,,,B3,,
4724,Metro on First,1 Bed,1 Bath,Call for Rent,585 Sq Ft,Not Available,,,,B2,,
4725,Metro on First,1 Bed,1 Bath,Call for Rent,620 Sq Ft,Not Available,,,,B,,
4726,Metro on First,1 Bed,1 Bath,Call for Rent,638 Sq Ft,Not Available,,,,B5,,
4727,Metro on First,1 Bed,1 Bath,Call for Rent,655 Sq Ft,Not Available,,,,L1,,
4728,Metro on First,1 Bed,2 Baths,Call for Rent,960 Sq Ft,Not Available,,,,L2,,
4729,Metro on First,2 BRs,2 Baths,Call for Rent,"1,000 Sq Ft",Not Available,,,,C7,,
4730,Metro on First,2 BRs,2 Baths,Call for Rent,"1,040 Sq Ft",Not Available,,,,D2,,
4731,Metro on First,2 BRs,2 Baths,Call for Rent,"1,050 Sq Ft",Not Available,,,,D1,,
4732,Metro on First,2 BRs,2 Baths,Call for Rent,"1,165 Sq Ft",Not Available,,,,C8,,
4733,Metro on First,2 BRs,2 Baths,Call for Rent,855 Sq Ft,Not Available,,,,C3,,
4734,Metro on First,2 BRs,2 Baths,Call for Rent,860 Sq Ft,Not Available,,,,C4,,
4735,Metro on First,2 BRs,2 Baths,Call for Rent,950 Sq Ft,Not Available,,,,C5,,
4736,Metro on First,2 BRs,2 Baths,Call for Rent,"1,680 Sq Ft",Not Available,,,,D2B,,
4737,Urbana,1 Bed,1 Bath,"$1,813",497 - 504 Sq Ft,Available Now,,,,Open 1 Bedroom C,,
4738,Urbana,1 Bed,1 Bath,"$1,813",504 Sq Ft,Available Now,,1-814,,Open 1 Bedroom C,,
4739,Urbana,1 Bed,1 Bath,"$2,306",751 Sq Ft,Available Now,,,,One Bedroom J,,
4740,Urbana,1 Bed,1 Bath,"$2,306",751 Sq Ft,Available Now,,1-536,,One Bedroom J,,
4741,Urbana,Studio,1 Bath,"$1,810",514 Sq Ft,May 30,,,,Studio F,New,
4742,Urbana,Studio,1 Bath,"$1,810",514 Sq Ft,May 30,,1-437,,Studio F,New,
4743,Urbana,1 Bed,1 Bath,"$1,733",485 Sq Ft,Jun 2,,,,Open 1 Bedroom A,New,
4744,Urbana,1 Bed,1 Bath,"$1,733",485 Sq Ft,Jun 2,,1-312,,Open 1 Bedroom A,New,
4745,Urbana,2 BRs,2 Baths,"$2,984","1,116 - 1,131 Sq Ft",Jun 8,,,,Two Bedroom I,,
4746,Urbana,2 BRs,2 Baths,"$2,984","1,116 Sq Ft",Jun 8,,1-538,,Two Bedroom I,,
4747,Urbana,1 Bed,1 Bath,"$1,734",489 Sq Ft,Jun 16,,,,Open 1 Bedroom B,,
4748,Urbana,1 Bed,1 Bath,"$1,734",489 Sq Ft,Jun 16,,1-823,,Open 1 Bedroom B,,
4749,Urbana,Studio,1 Bath,"$1,730",548 Sq Ft,Jun 18,,,,Studio I,New,
4750,Urbana,Studio,1 Bath,"$1,730",548 Sq Ft,Jun 18,,1-521,,Studio I,New,
4751,Urbana,2 BRs,2 Baths,"$2,666 - 2,748","1,062 Sq Ft",Jun 19,,,,Two Bedroom K,,
4752,Urbana,2 BRs,2 Baths,"$2,748","1,062 Sq Ft",Jun 19,,1-831,,Two Bedroom K,,
4753,Urbana,1 Bed,1 Bath,"$2,133",766 Sq Ft,Jun 29,,,,One Bedroom N,,
4754,Urbana,1 Bed,1 Bath,"$2,133",766 Sq Ft,Jun 29,,1-449,,One Bedroom N,,
4755,Urbana,2 BRs,2 Baths,"$2,666","1,062 Sq Ft",Jul 8,,1-450,,Two Bedroom K,,
4756,Urbana,Studio,1 Bath,Call for Rent,469 Sq Ft,Not Available,,,,Studio B,,
4757,Urbana,Studio,1 Bath,Call for Rent,518 Sq Ft,Not Available,,,,Studio G,,
4758,Urbana,Studio,1 Bath,Call for Rent,570 Sq Ft,Not Available,,,,Studio H,,
4759,Urbana,Studio,1 Bath,Call for Rent,649 Sq Ft,Not Available,,,,Studio J,,
4760,Urbana,Studio,1 Bath,Call for Rent,734 Sq Ft,Not Available,,,,Studio K,,
4761,Urbana,Studio,1 Bath,Call for Rent,443 Sq Ft,Not Available,,,,Studio A,,
4762,Urbana,1 Bed,1 Bath,Call for Rent,719 Sq Ft,Not Available,,,,One Bedroom E,,
4763,Urbana,1 Bed,1 Bath,Call for Rent,756 Sq Ft,Not Available,,,,One Bedroom G,,
4764,Urbana,1 Bed,1 Bath,Call for Rent,766 Sq Ft,Not Available,,,,One Bedroom M,,
4765,Urbana,1 Bed,1 Bath,Call for Rent,760 Sq Ft,Not Available,,,,One Bedroom L,,
4766,Urbana,1 Bed,1 Bath,Call for Rent,802 Sq Ft,Not Available,,,,One Bedroom P,,
4767,Urbana,1 Bed,1 Bath,Call for Rent,678 Sq Ft,Not Available,,,,One Bedroom A,,
4768,Urbana,1 Bed,1 Bath,Call for Rent,687 Sq Ft,Not Available,,,,One Bedroom B,,
4769,Urbana,1 Bed,1 Bath,Call for Rent,710 Sq Ft,Not Available,,,,One Bedroom C,,
4770,Urbana,1 Bed,1 Bath,Call for Rent,712 Sq Ft,Not Available,,,,One Bedroom D,,
4771,Urbana,1 Bed,1 Bath,Call for Rent,719 Sq Ft,Not Available,,,,One Bedroom H,,
4772,Urbana,1 Bed,1 Bath,Call for Rent,729 Sq Ft,Not Available,,,,One Bedroom F,,
4773,Urbana,1 Bed,1 Bath,Call for Rent,744 Sq Ft,Not Available,,,,One Bedroom I,,
4774,Urbana,1 Bed,1 Bath,Call for Rent,756 Sq Ft,Not Available,,,,One Bedroom K,,
4775,Urbana,1 Bed,1 Bath,Call for Rent,782 Sq Ft,Not Available,,,,One Bedroom O,,
4776,Urbana,1 Bed,1 Bath,Call for Rent,829 Sq Ft,Not Available,,,,One Bedroom Q,,
4777,Urbana,1 Bed,1 Bath,Call for Rent,848 Sq Ft,Not Available,,,,One Bedroom R,,
4778,Urbana,1 Bed,1 Bath,Call for Rent,870 Sq Ft,Not Available,,,,One Bedroom S,,
4779,Urbana,1 Bed,1 Bath,Call for Rent,875 Sq Ft,Not Available,,,,One Bedroom T,,
4780,Urbana,2 BRs,1 Bath,Call for Rent,931 Sq Ft,Not Available,,,,Two Bedroom A,,
4781,Urbana,2 BRs,2 Baths,Call for Rent,983 Sq Ft,Not Available,,,,Two Bedroom D,,
4782,Urbana,2 BRs,2 Baths,Call for Rent,932 Sq Ft,Not Available,,,,Two Bedroom B,,
4783,Urbana,2 BRs,2 Baths,Call for Rent,953 Sq Ft,Not Available,,,,Two Bedroom C,,
4784,Urbana,2 BRs,2 Baths,Call for Rent,982 Sq Ft,Not Available,,,,Two Bedroom E,,
4785,Urbana,2 BRs,2 Baths,Call for Rent,997 Sq Ft,Not Available,,,,Two Bedroom G,,
4786,Urbana,2 BRs,2 Baths,Call for Rent,"1,003 Sq Ft",Not Available,,,,Two Bedroom F,,
4787,Urbana,2 BRs,2 Baths,Call for Rent,"1,017 Sq Ft",Not Available,,,,Two Bedroom H,,
4788,Urbana,2 BRs,2 Baths,Call for Rent,"1,054 Sq Ft",Not Available,,,,Two Bedroom J,,
4789,Urbana,2 BRs,2 Baths,Call for Rent,"1,070 Sq Ft",Not Available,,,,Two Bedroom L,,
4790,Urbana,2 BRs,2 Baths,Call for Rent,"1,150 Sq Ft",Not Available,,,,Two Bedroom M,,
4791,2300 Elliott,1 Bed,1 Bath,"$2,570",861 - 865 Sq Ft,Available Now,,,,Townhome,,
4792,2300 Elliott,1 Bed,1 Bath,"$2,570",861 Sq Ft,Available Now,,001-213,,Townhome,,
4793,2300 Elliott,Studio,1 Bath,"$1,771",430 Sq Ft,Jun 6,,,,Studio,,
4794,2300 Elliott,Studio,1 Bath,"$1,771",430 Sq Ft,Jun 6,,001-406,,Studio,,
4795,2300 Elliott,1 Bed,1 Bath,"$1,894",650 - 655 Sq Ft,Jun 30,,,,One Bedroom/One Bath,,
4796,2300 Elliott,1 Bed,1 Bath,"$1,894",655 Sq Ft,Jun 30,,001-204,,One Bedroom/One Bath,,
4797,2300 Elliott,2 BRs,2 Baths,"$2,852",897 - 900 Sq Ft,Jul 9,,,,FP900,New,
4798,2300 Elliott,2 BRs,2 Baths,"$2,852",897 Sq Ft,Jul 9,,001-214,,FP900,New,
4799,2300 Elliott,2 BRs,1 Bath,"$2,328",846 - 850 Sq Ft,Jul 28,,,,FP850,New,
4800,2300 Elliott,2 BRs,1 Bath,"$2,328",846 Sq Ft,Jul 28,,001-220,,FP850,New,
4801,2300 Elliott,Studio,1 Bath,Call for Rent,456 Sq Ft,Not Available,,,,FPA 456,,
4802,2300 Elliott,Studio,1 Bath,Call for Rent,600 Sq Ft,Not Available,,,,FP600,,
4803,2300 Elliott,Studio,1 Bath,Call for Rent,625 Sq Ft,Not Available,,,,Large Studio,,
4804,2300 Elliott,Studio,1 Bath,Call for Rent,430 Sq Ft,Not Available,,,,FP430,,
4805,2300 Elliott,1 Bed,1 Bath,Call for Rent,595 Sq Ft,Not Available,,,,FP595,,
4806,2300 Elliott,1 Bed,1 Bath,Call for Rent,650 Sq Ft,Not Available,,,,FP650,,
4807,2300 Elliott,1 Bed,1 Bath,Call for Rent,650 Sq Ft,Not Available,,,,FP650.a,,
4808,2300 Elliott,1 Bed,1 Bath,Call for Rent,665 Sq Ft,Not Available,,,,FP665,,
4809,2300 Elliott,1 Bed,1 Bath,Call for Rent,685 Sq Ft,Not Available,,,,FP685,,
4810,2300 Elliott,1 Bed,1 Bath,Call for Rent,725 Sq Ft,Not Available,,,,FP725,,
4811,2300 Elliott,1 Bed,1 Bath,Call for Rent,750 Sq Ft,Not Available,,,,FP750,,
4812,2300 Elliott,1 Bed,1 Bath,Call for Rent,765 Sq Ft,Not Available,,,,FP765,,
4813,2300 Elliott,1 Bed,1 Bath,Call for Rent,810 Sq Ft,Not Available,,,,FP810,,
4814,2300 Elliott,1 Bed,1 Bath,Call for Rent,940 Sq Ft,Not Available,,,,One Bedroom with Den,,
4815,2300 Elliott,1 Bed,1 Bath,Call for Rent,945 Sq Ft,Not Available,,,,1FP945study,,
4816,2300 Elliott,1 Bed,1 Bath,Call for Rent,750 Sq Ft,Not Available,,,,FP750.a,,
4817,2300 Elliott,2 BRs,1 Bath,Call for Rent,825 Sq Ft,Not Available,,,,FP825,,
4818,2300 Elliott,2 BRs,2 Baths,Call for Rent,"1,090 Sq Ft",Not Available,,,,2FP1090,,
4819,2300 Elliott,2 BRs,2 Baths,Call for Rent,"1,200 Sq Ft",Not Available,,,,FP1200,,
4820,2300 Elliott,2 BRs,2 Baths,Call for Rent,900 Sq Ft,Not Available,,,,Two Bedroom/Two Bath,,
4821,2300 Elliott,2 BRs,1 Bath,Call for Rent,850 Sq Ft,Not Available,,,,Two Bedroom/One Bath,,
4822,2300 Elliott,2 BRs,1 Bath,Call for Rent,825 Sq Ft,Not Available,,,,2FP825,,
4823,Youngstown Flats,1 Bed,1 Bath,"$1,439 - 1,619",592 Sq Ft,Available Now,,,,Open 1 Bed - MFTE,,
4824,Youngstown Flats,1 Bed,1 Bath,"$1,439",592 Sq Ft,Available Now,,117,,Open 1 Bed - MFTE,,
4825,Youngstown Flats,1 Bed,1 Bath,"$1,599",592 Sq Ft,Available Now,,220,,Open 1 Bed - MFTE,,
4826,Youngstown Flats,1 Bed,1 Bath,"$1,599",592 Sq Ft,Available Now,,105,,Open 1 Bed - MFTE,,
4827,Youngstown Flats,1 Bed,1 Bath,"$1,599",592 Sq Ft,Available Now,,619,,Open 1 Bed - MFTE,,
4828,Youngstown Flats,1 Bed,1 Bath,"$1,619",592 Sq Ft,Available Now,,317,,Open 1 Bed - MFTE,,
4829,Youngstown Flats,1 Bed,1 Bath,"$1,799 - 2,809",697 Sq Ft,Available Now,,,,B 1x1,,
4830,Youngstown Flats,1 Bed,1 Bath,"$1,839 - 2,789",697 Sq Ft,Available Now,,333,,B 1x1,,
4831,Youngstown Flats,1 Bed,1 Bath,"$1,859 - 2,809",697 Sq Ft,Available Now,,304,,B 1x1,,
4832,Youngstown Flats,2 BRs,2 Baths,"$2,148","1,089 Sq Ft",Available Now,,,,2 Bed 2 Bath - MFTE,,
4833,Youngstown Flats,2 BRs,2 Baths,"$2,148","1,089 Sq Ft",Available Now,,516,,2 Bed 2 Bath - MFTE,,
4834,Youngstown Flats,2 BRs,2 Baths,"$2,445 - 3,480","1,005 Sq Ft",Available Now,,,,A 2x2,,
4835,Youngstown Flats,2 BRs,2 Baths,"$2,445 - 3,480","1,005 Sq Ft",Available Now,,301,,A 2x2,,
4836,Youngstown Flats,1 Bed,1 Bath,"$1,799 - 2,749",697 Sq Ft,May 25,,404,,B 1x1,,
4837,Youngstown Flats,2 BRs,2 Baths,"$2,540 - 3,880","1,176 Sq Ft",Jun 7,,,,J 2x2 Den,,
4838,Youngstown Flats,2 BRs,2 Baths,"$2,540 - 3,880","1,176 Sq Ft",Jun 7,,626,,J 2x2 Den,,
4839,Youngstown Flats,1 Bed,1 Bath,"$1,830 - 2,895",696 Sq Ft,Jun 15,,,,C 1x1,,
4840,Youngstown Flats,1 Bed,1 Bath,"$1,830 - 2,815",696 Sq Ft,Jun 15,,406,,C 1x1,,
4841,Youngstown Flats,1 Bed,1 Bath,"$1,900 - 2,870",696 Sq Ft,Jul 2,,306,,C 1x1,,
4842,Youngstown Flats,1 Bed,1 Bath,"$1,925 - 2,895",696 Sq Ft,Jul 10,,331,,C 1x1,,
4843,Youngstown Flats,2 BRs,2 Baths,"$2,275 - 3,360","1,155 Sq Ft",Jul 10,,,,G 2x2 Den,,
4844,Youngstown Flats,2 BRs,2 Baths,"$2,275 - 3,360","1,155 Sq Ft",Jul 10,,321,,G 2x2 Den,,
4845,Youngstown Flats,Studio,,"$1,470",,Not Available,,,,D Open - MFTE,,
4846,Youngstown Flats,Studio,,"$1,540 - 1,675",592 Sq Ft,Not Available,,,,F Open - MFTE,,
4847,Youngstown Flats,Studio,,"$2,111","1,005 Sq Ft",Not Available,,,,A 2x2 - MFTE,,
4848,Youngstown Flats,1 Bed,1 Bath,"$1,395 - 1,670",592 Sq Ft,Not Available,,,,F Open 1,,
4849,Youngstown Flats,1 Bed,1 Bath,"$1,499",,Not Available,,,,Open 1 Bed LW - MFTE,,
4850,Youngstown Flats,1 Bed,1 Bath,"$1,530 - 1,555",624 Sq Ft,Not Available,,,,D Open 1,,
4851,Youngstown Flats,1 Bed,1 Bath,"$1,540 - 1,940",887 Sq Ft,Not Available,,,,I 1x1 Den,,
4852,Youngstown Flats,1 Bed,1 Bath,"$1,575 - 1,600",645 Sq Ft,Not Available,,,,M Open 1,,
4853,Youngstown Flats,1 Bed,1 Bath,"$1,585 - 1,610",717 Sq Ft,Not Available,,,,L Open 1,,
4854,Youngstown Flats,1 Bed,1½ Baths,"$1,610",592 Sq Ft,Not Available,,,,Live Work MFTE 1x1.5,,
4855,Youngstown Flats,1 Bed,1 Bath,"$1,625 - 2,060",860 Sq Ft,Not Available,,,,H 1x1 Den,,
4856,Youngstown Flats,1 Bed,1 Bath,"$1,945",446 Sq Ft,Not Available,,,,Live Work Open 3,,
4857,Youngstown Flats,1 Bed,1 Bath,"$1,945",635 Sq Ft,Not Available,,,,Live Work Open 5,,
4858,Youngstown Flats,1 Bed,1 Bath,"$1,945",665 Sq Ft,Not Available,,,,Live Work Open 4,,
4859,Youngstown Flats,1 Bed,1 Bath,"$1,945",788 Sq Ft,Not Available,,,,Live Work Open 2,,
4860,Youngstown Flats,1 Bed,1½ Baths,"$2,019",802 Sq Ft,Not Available,,,,Live Work 12 1x1.5,,
4861,Youngstown Flats,1 Bed,1½ Baths,"$2,119",841 Sq Ft,Not Available,,,,Live Work 7 1x1.5,,
4862,Youngstown Flats,1 Bed,1½ Baths,"$2,209",858 Sq Ft,Not Available,,,,Live Work 10 1x1.5,,
4863,Youngstown Flats,1 Bed,1 Bath,"$2,230 - 2,280",852 Sq Ft,Not Available,,,,Live Work Open 1,,
4864,Youngstown Flats,1 Bed,1½ Baths,"$2,460",981 Sq Ft,Not Available,,,,Live Work 9 1x1.5,,
4865,Youngstown Flats,1 Bed,1½ Baths,"$2,460",852 Sq Ft,Not Available,,,,Live Work 8 1x1.5,,
4866,Youngstown Flats,1 Bed,1½ Baths,"$2,505",,Not Available,,,,Live Work 6 1x1.5,,
4867,Youngstown Flats,2 BRs,2 Baths,"$2,330 - 2,355",992 Sq Ft,Not Available,,,,N 2x2 Den,,
4868,Youngstown Flats,2 BRs,2 Baths,"$2,395 - 2,510","1,089 Sq Ft",Not Available,,,,E 2x2 Den,,
4869,Youngstown Flats,2 BRs,2 Baths,"$2,405 - 2,430","1,016 Sq Ft",Not Available,,,,K 2x2 Den,,
4870,Coppins Well,Studio,1 Bath,"$1,640 - 2,670",457 - 505 Sq Ft,Available Now,,,,The Stacey Series,,
4871,Coppins Well,Studio,1 Bath,"$1,640 - 2,555",457 Sq Ft,Available Now,,0614,,The Stacey Series,,
4872,Coppins Well,Studio,1 Bath,"$1,695 - 2,610",505 Sq Ft,Available Now,,0710,,The Stacey Series,,
4873,Coppins Well,Studio,1 Bath,"$1,755 - 2,670",505 Sq Ft,Available Now,,0910,,The Stacey Series,,
4874,Coppins Well,Studio,1 Bath,"$1,705 - 3,335",532 - 533 Sq Ft,Available Now,,,,The Bond Series,,
4875,Coppins Well,Studio,1 Bath,"$1,885 - 2,785",533 Sq Ft,Available Now,,1402,,The Bond Series,,
4876,Coppins Well,1 Bed,1 Bath,"$2,050 - 3,360",578 - 638 Sq Ft,Available Now,,,,The Burke Series,,
4877,Coppins Well,1 Bed,1 Bath,"$2,050 - 3,315",578 Sq Ft,Available Now,,1506,,The Burke Series,,
4878,Coppins Well,1 Bed,1 Bath,"$2,095 - 3,360",638 Sq Ft,Available Now,,0408,,The Burke Series,,
4879,Coppins Well,1 Bed,1 Bath,"$2,295 - 4,390",663 Sq Ft,Available Now,,,,The Stimson Series,,
4880,Coppins Well,1 Bed,1 Bath,"$2,295 - 3,980",663 Sq Ft,Available Now,,1105,,The Stimson Series,,
4881,Coppins Well,2 BRs,2 Baths,"$2,980 - 5,565","1,007 - 1,028 Sq Ft",Available Now,,,,The Hanford Series,,
4882,Coppins Well,2 BRs,2 Baths,"$3,210 - 4,800","1,028 Sq Ft",Available Now,,0516,,The Hanford Series,,
4883,Coppins Well,Studio,1 Bath,"$1,705 - 2,895",533 Sq Ft,May 25,,0702,,The Bond Series,,
4884,Coppins Well,1 Bed,1 Bath,"$2,130 - 4,060",593 - 721 Sq Ft,May 26,,,,The Collins Series,,
4885,Coppins Well,1 Bed,1 Bath,"$2,175 - 3,810",593 Sq Ft,May 26,,1711,,The Collins Series,,
4886,Coppins Well,1 Bed,1 Bath,"$2,850 - 4,805","1,008 Sq Ft",May 30,,,,The Lowman Series,,
4887,Coppins Well,1 Bed,1 Bath,"$2,850 - 4,805","1,008 Sq Ft",May 30,,1409,,The Lowman Series,,
4888,Coppins Well,1 Bed,1 Bath,"$2,435 - 4,135",663 Sq Ft,May 31,,1705,,The Stimson Series,,
4889,Coppins Well,2 BRs,2 Baths,"$2,980 - 5,565","1,007 Sq Ft",Jun 9,,1103,,The Hanford Series,,
4890,Coppins Well,Studio,1 Bath,"$1,945 - 3,335",533 Sq Ft,Jun 13,,1502,,The Bond Series,,
4891,Coppins Well,Studio,1 Bath,"$1,740 - 3,130",532 Sq Ft,Jun 14,,0601,,The Bond Series,,
4892,Coppins Well,1 Bed,1 Bath,"$2,375 - 4,390",663 Sq Ft,Jun 22,,1305,,The Stimson Series,,
4893,Coppins Well,2 BRs,2 Baths,"$3,480 - 6,240","1,127 Sq Ft",Aug 6,,,,The Granville Series,New,
4894,Coppins Well,2 BRs,2 Baths,"$3,480 - 6,240","1,127 Sq Ft",Aug 6,,1613,,The Granville Series,New,
4895,Coppins Well,1 Bed,1 Bath,"$2,130 - 4,060",721 Sq Ft,Aug 15,,0101,,The Collins Series,,
4896,Coppins Well,2 BRs,1 Bath,Call for Rent,914 Sq Ft,Not Available,,,,The Carkeek Series,,
4897,John Winthrop Apartments,Studio,1 Bath,"$1,405",420 Sq Ft,Available Now,,,,A2,,
4898,John Winthrop Apartments,Studio,1 Bath,"$1,405",420 Sq Ft,Available Now,,406,,A2,,
4899,John Winthrop Apartments,Studio,1 Bath,"$1,405",480 Sq Ft,Available Now,,,,A8,,
4900,John Winthrop Apartments,Studio,1 Bath,"$1,405",480 Sq Ft,Available Now,,307,,A8,,
4901,John Winthrop Apartments,Studio,1 Bath,"$1,405",420 Sq Ft,May 30,,,,A3,,
4902,John Winthrop Apartments,Studio,1 Bath,"$1,405",420 Sq Ft,May 30,,512,,A3,,
4903,John Winthrop Apartments,Studio,1 Bath,"$1,405",480 Sq Ft,Jun 6,,,,A9,,
4904,John Winthrop Apartments,Studio,1 Bath,"$1,405",480 Sq Ft,Jun 6,,409,,A9,,
4905,John Winthrop Apartments,Studio,1 Bath,Call for Rent,364 Sq Ft,Not Available,,,,A1,,
4906,John Winthrop Apartments,Studio,1 Bath,Call for Rent,420 Sq Ft,Not Available,,,,A4,,
4907,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A5,,
4908,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A6,,
4909,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A7,,
4910,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A10,,
4911,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A11,,
4912,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A12,,
4913,John Winthrop Apartments,Studio,1 Bath,Call for Rent,480 Sq Ft,Not Available,,,,A13,,
4914,John Winthrop Apartments,1 Bed,1 Bath,Call for Rent,764 Sq Ft,Not Available,,,,A14,,
4915,John Winthrop Apartments,1 Bed,1 Bath,Call for Rent,764 Sq Ft,Not Available,,,,A16,,
4916,John Winthrop Apartments,1 Bed,1 Bath,Call for Rent,764 Sq Ft,Not Available,,,,A15,,
4917,Taylor 28,Studio,1 Bath,"$1,734 - 1,924",538 Sq Ft,Available Now,,,,Independent,,
4918,Taylor 28,Studio,1 Bath,"$1,899",538 Sq Ft,Available Now,,A125,,Independent,,
4919,Taylor 28,1 Bed,1 Bath,"$2,209",724 Sq Ft,Available Now,,,,Fulfillment,,
4920,Taylor 28,1 Bed,1 Bath,"$2,209",724 Sq Ft,Available Now,,A301,,Fulfillment,,
4921,Taylor 28,1 Bed,1 Bath,"$2,254 - 2,284",695 Sq Ft,Available Now,,,,Dignified,,
4922,Taylor 28,1 Bed,1 Bath,"$2,254",695 Sq Ft,Available Now,,A202,,Dignified,,
4923,Taylor 28,2 BRs,2 Baths,"$3,141 - 3,221","1,120 Sq Ft",Available Now,,,,Artistic,,
4924,Taylor 28,2 BRs,2 Baths,"$3,141","1,120 Sq Ft",Available Now,,B307,,Artistic,,
4925,Taylor 28,2 BRs,2 Baths,"$3,411","1,222 Sq Ft",Available Now,,,,Imaginative,,
4926,Taylor 28,2 BRs,2 Baths,"$3,411","1,222 Sq Ft",Available Now,,A123,,Imaginative,,
4927,Taylor 28,2 BRs,2 Baths,"$3,246","1,128 Sq Ft",Jun 7,,,,Creative,,
4928,Taylor 28,2 BRs,2 Baths,"$3,246","1,128 Sq Ft",Jun 7,,A511,,Creative,,
4929,Taylor 28,2 BRs,2 Baths,"$3,161","1,120 Sq Ft",Jun 8,,B407,,Artistic,,
4930,Taylor 28,Studio,1 Bath,"$1,839",538 Sq Ft,Jun 10,,B504,,Independent,,
4931,Taylor 28,1 Bed,1 Bath,"$2,254",671 Sq Ft,Jun 22,,,,Integrity,,
4932,Taylor 28,1 Bed,1 Bath,"$2,254",671 Sq Ft,Jun 22,,A113,,Integrity,,
4933,Taylor 28,Studio,1 Bath,"$1,924",538 Sq Ft,Jun 23,,A122,,Independent,,
4934,Taylor 28,Studio,1 Bath,"$1,734",538 Sq Ft,Jun 25,,B204,,Independent,,
4935,Taylor 28,Studio,1 Bath,"$1,819",538 Sq Ft,Jun 25,,B104,,Independent,,
4936,Taylor 28,2 BRs,2 Baths,"$3,221","1,120 Sq Ft",Jul 3,,A108,,Artistic,,
4937,Taylor 28,1 Bed,1 Bath,"$2,284",695 Sq Ft,Jul 6,,A302,,Dignified,,
4938,Taylor 28,1 Bed,1 Bath,Call for Rent,"1,147 Sq Ft",Not Available,,,,Individual,,
4939,Taylor 28,1 Bed,1 Bath,Call for Rent,611 Sq Ft,Not Available,,,,Influence,,
4940,Taylor 28,1 Bed,1 Bath,Call for Rent,671 Sq Ft,Not Available,,,,Sophisticated,,
4941,Taylor 28,1 Bed,1 Bath,Call for Rent,941 Sq Ft,Not Available,,,,Adventurous,,
4942,Taylor 28,1 Bed,1 Bath,Call for Rent,"1,013 Sq Ft",Not Available,,,,Decisive,,
4943,Taylor 28,1 Bed,1 Bath,Call for Rent,767 Sq Ft,Not Available,,,,Serenity,,
4944,Taylor 28,1 Bed,1 Bath,Call for Rent,805 Sq Ft,Not Available,,,,Insightful,,
4945,Taylor 28,1 Bed,1 Bath,Call for Rent,846 Sq Ft,Not Available,,,,Provacative,,
4946,Taylor 28,1 Bed,1 Bath,Call for Rent,877 Sq Ft,Not Available,,,,Perceptive,,
4947,Taylor 28,1 Bed,1 Bath,Call for Rent,"1,529 Sq Ft",Not Available,,,,Persuasive,,
4948,Taylor 28,2 BRs,2 Baths,Call for Rent,978 Sq Ft,Not Available,,,,Inspirational,,
4949,Taylor 28,2 BRs,2 Baths,Call for Rent,"1,099 Sq Ft",Not Available,,,,Dramatic,,
4950,Taylor 28,2 BRs,2 Baths,Call for Rent,"1,221 Sq Ft",Not Available,,,,Artistic Too,,
4951,Aspira Apartments,1 Bed,1 Bath,"$1,938 - 2,519",733 - 769 Sq Ft,Available Now,,,,Open 1 Bed (733 sq ft - 769 sq ft),,
4952,Aspira Apartments,1 Bed,1 Bath,"$1,938 - 2,106",733 Sq Ft,Available Now,,1016,,Open 1 Bed (733 sq ft - 769 sq ft),,
4953,Aspira Apartments,1 Bed,1 Bath,"$2,054 - 2,364",642 Sq Ft,Available Now,,,,1 Bed 1 Bath (642 sq ft),,
4954,Aspira Apartments,1 Bed,1 Bath,"$2,054 - 2,268",642 Sq Ft,Available Now,,2505,,1 Bed 1 Bath (642 sq ft),,
4955,Aspira Apartments,1 Bed,1 Bath,"$2,074 - 2,289",642 Sq Ft,Available Now,,3306,,1 Bed 1 Bath (642 sq ft),,
4956,Aspira Apartments,1 Bed,1 Bath,"$2,144 - 2,364",642 Sq Ft,Available Now,,2205,,1 Bed 1 Bath (642 sq ft),,
4957,Aspira Apartments,1 Bed,1 Bath,"$2,181 - 2,782",762 Sq Ft,Available Now,,,,1 Bed 1 Bath (762 sq ft),,
